"HolderAddress","Balance","PendingBalanceUpdate"
"0xbdc1c1706c560f24777531ff7de0071e81b3654f","11431300","No"
"0xbe096ca3b641d2fd65eb78a8979c5669f65606e5","40000000","No"
"0xbe519500010b11035423a252a9aca32247230f59","3903577.15031336","No"
"0xbeb5b23597e26f9766f78781ff4554d075293397","568057.400102828","No"
"0xbf1104b821c05ad881636cd848cba0263dd0d234","4375733.88179053","No"
"0xbf5da39eac315b350f168015dc11caf8678e3305","2805718.93759087","No"
"0xc01f90766a49b131768e4059daa2ce182657f084","2171491.36405709","No"
"0xc0eaccbad3163e5c0e13790c3b8bd9b1f8a48af8","1032512.93963787","No"
"0xc3ed291143c67ff9880932948fb5e6532f7eaead","4341146.14604819","No"
"0xc405c3f0c9b8ba1997cce1fd115e716c4c79b69a","4189807.62130915","No"
"0xc4afc3ff43d014c0a821fda2bc4df657da74546f","31251854.9267587","No"
"0xc4dfce4e85a8f2ac18835937ca32aefa552f5763","30823444.4444751","No"
"0xc4e0bb2835a01094fadd2023c8e7e6c453ea8ba1","427292.136613483","No"
"0xc4e0de45d18587e57171d132ce8714523b5ce095","2280281.63617313","No"
"0xc52325f6f272c2fa85fdc4d17218f00c78548beb","3154381.07445341","No"
"0xc566995b21660fc1a489a6ba752ed3bc8a9815fb","2966067.95636553","No"
"0xc733fcf4dafb7547f3b8a2315a936bb79f95403c","6293465.08713393","No"
"0xc7eb408c44c96e8aacfadfb59a8f19ca639d55bd","1E-17","No"
"0xc84404ca32877d2533acd0eda5d9ff3adeb5f794","1809169.5497573","No"
"0xc851a497e15402aea6b852026213950c58d312ff","63657143.1123623","No"
"0xc8720923df4c395d26aa2aac0f49ac71b373af4d","1100633.13000872","No"
"0xc91f9320ea07db41998af9784c0df1b313adbc6c","150000000","No"
"0xc971bae7a16f467a877bc0e85f101073ecc8971e","2846274.01425901","No"
"0xcabaaf7ff15680b587c90f49fdda9a4104a3aa53","8800109.35059297","No"
"0xcb442633ac526f48fb47a3d5f4feb9b102a23d86","30180340.1391213","No"
"0xcba89f83bb2506b544c5b0209df1c7ae71403a12","33649585.9499255","No"
"0xcc253ddea3778232e921004e09cdea3360a73c9e","0.249771846708571","No"
"0xcc274b75eb41ad33477aa59ef20cfd1727ab330d","0.0497243835915826","No"
"0xcc324896bdc37985de7e9f6f9a21a1fcc4a2e011","2522590.39531839","No"
"0xcc39a6f62cf733c951cdf7babaf41d3cd6387086","0.112733106604901","No"
"0xcc465911bba47ab9783ee6cb34ba6f0194691b60","16035923.8159137","No"
"0xccfabc006f44547c48d32d611478f9f121bf156c","2262726.30665015","No"
"0xcd1b57fbaa5fa9f1f2b4d84d06452899050037e5","59482310.3062754","No"
"0xcd4611ca9e605b755798712cb30ba25c2facbea4","400576.838330564","No"
"0xcdc24e17d64536e2123836a33db0ca6746749269","778301.498193489","No"
"0xcdc33cc0b1c7faf17f9003fbc9104971aa3b6b62","258347.068645449","No"
"0xcdc7de58ffdae98f096381aaf25002ed16607676","74052812.3676647","No"
"0xce060c1339a25075c705220fff3054ea9497faa8","3000000","No"
"0xce2bcb6cbe3f47cece66e85be3103bbb3e3f429d","742905.922680795","No"
"0xceb25a7657418404a8e494b8f08e669f68273ac7","26309752.6696979","No"
"0xceb5827680582d972c283db49bd1667a85deb174","50313199.2234187","No"
"0xcfc4dee0bcdf1fa7fd876295aacd1a1c03dba7a6","8481465.18967312","No"
"0xd000aa04eb9121fb8a7831c713169725b1c2639e","9619395.96566213","No"
"0xd042a006a0bec02f0c780d5e9749644a736f963c","20514400","No"
"0xd159101d20c47cf6d7a258e373b1e04efbcf075f","2293553.99207735","No"
"0xd2a6ae52e66129aef16d443eb4f4097c13cc7fbc","29410303.3978147","No"
"0xd3247f1616a755fbbaafe6fb62af266edcab6e5a","100016887.881611","No"
"0xd3cb046950240f117ba14b2f9f634e89e3c3d9a3","0.629629661183149","No"
"0xd47d50db4fd7ec3b3ff3f04b9616a1ade8096bb8","3874017.26975919","No"
"0xd497a9b76351a7e1c5f200fc41070d4839defdbb","48962866.5768118","No"
"0xd50c57242d27df5cfcbe4ee941a43ab839c62266","35425220.8808693","No"
"0xd51ecc14d3a13b0daf1d8cfaf69f24ff2f771714","27265954.9879794","No"
"0xd527bfd410821bc22b4a1f78b9e2b9f1d59c1825","3356298.9969711","No"
"0xd5dbf66480844b7aab2b09030aebc6cecf33e5b2","6500000","No"
"0xd5eb67335fabb0c5dc9f4ca0d7ed65ce3188c805","192305806.690685","No"
"0xd676d08c6233e74269051e3a028dfb6adc938182","5450065.40979518","No"
"0xd6b394bcdb48b995ccccf5899591f6b862132476","2203313.45393217","No"
"0xd6eb3dc788776b2b7cb61e3991776e175b25bab8","21217575.9955358","No"
"0xd6f62d5a31e0d8a6c62e4ca90a403cdc69c0660b","171812729.664824","No"
"0xd78d082f8466d47395f7f63fb82c0ad59735ffc0","1.24213568558786","No"
"0xd7fac8d8b08bc47f0abb04c247a3f5168c63eceb","9594998.53482766","No"
"0xd874b73a49787a43d817bf942c0c8b5052b2ae0a","1057574.37571518","No"
"0xd8c76d9050fe008d435aa08d37ddd1dc343e0fb7","9048769.26502175","No"
"0xd8f4630ab324628f97157f90057171b20d0abdd0","4029382.35691251","No"
"0xd90c426cc4ef8d898bdd189bed6eecb41ad78d8a","20746723.7716563","No"
"0xd9f49f286a121006445ffbaf4a820cb21d6bf4f8","103200000","No"
"0xd9fe2fbff5485279d8b117925f4e2b90b0afa3b5","410193.03896706","No"
"0xda2cf71943c0fc45f6f68abca49346fcc0e9ae3f","3055085.81388309","No"
"0xda4e032efe5102c7dbdaf066cef668f21052adad","9678747.27865967","No"
"0xda66662bfd09cef48dd949516d7400463b0715e3","578622.331613743","No"
"0xdaa4ab54b8ac3cb02ed91cb74ca1238676090f79","13062468.3867287","No"
"0xdae1abe027f4cd1d8c6201572f8696799153db64","93965036.1309754","No"
"0xdbc61967c9515cb0349600c2f614fa135b6a17ec","68421761.7906963","No"
"0xdbe7db333afc08d2b1fcba4947b1d647916f2f08","154747471.41777","No"
"0xdce219469527b5dd722534ed5c53db41d4e68d79","3340548.02650902","No"
"0xdcea1eb11596a6b61d596df6c2ab0b1bbc98a9d4","3012425.38557535","No"
"0xdcf2ca6368d393b97a3e3ba4f2a6293eef1972f3","1141109.8871092","No"
"0xddc9731b345e18e0ab7e3fb8315bd1465811d331","18434962.5581011","No"
"0xddd2d4cf879d5d20bfc2ab14d3dc8d1aacec11b8","13542898.8732456","No"
"0xde17753588e0e04f2556b24dec9fca625957ee87","1552394.52629738","No"
"0xdeda27112fe87e8ea5d209ee2cf8f276fa6f6164","9892882.89957696","No"
"0xdf29089c61757a980e94e6fd8592ccd9eced4607","893582.58399603","No"
"0xdf2c1eaf5509da363980a88d828a3943a4307e8d","2990356.0469327","No"
"0xdf67f8c7a22b30a4e3f8165dead3c4866759ea25","988794.081635184","No"
"0xdfe55d33d58a9b72cb827a115618e461ecca8cf9","837586.56521337","No"
"0xdfff59d387450a2ca267d727ed3b87a79b91ab0a","13538861.582304","No"
"0xe061f99c32f7dab1f918e432bc67955d36d28767","2060000","No"
"0xe066cc5b825b6ed4e719ca6eb9357d475d0ef5b0","871267.463167658","No"
"0xe2296fc4ce0c9fadbcd80e698f3735bb95de435b","51792966.2089976","No"
"0xe27f661ff53326f65cd6f89e5e789f3731e4001c","0.383296202170483","No"
"0xe2890757c3ffff600d36710a500a7b2cf04757c8","0.548708097586075","No"
"0xe2c976361cb18a42902450c0809e36917695bfb5","0.763606681710818","No"
"0xe320367475357011dc8e16eb5b7fd8c91cff73cf","14789184.7737855","No"
"0xe3268631b378b5707d2e28f45239edd1cadaa262","8369992.19453758","No"
"0xe3a89c96f6f0faf69bf4ca7dbed677ee6da97273","682257674.500681","No"
"0xe4cf472883103a518e02d63bcf0a79889f801424","1E-17","No"
"0xe4d31f6465dd63300922736796b3e414a7da9520","6830465.33522185","No"
"0xe4f6f4fa781f5a8e16743c52d9ac9bb119802b91","71024767.4811092","No"
"0xe5c47645c7ce98a967863e6943eaa4c919b91f03","1550076.68874294","No"
"0xe5e3fdcb0670e252f9e0da9e670ce5c58b6b9abb","5498354.70188339","No"
"0xe6b67036b1a14ff7126717aa4fd0afc6bee4d797","2670661.33337168","No"
"0xe7ef24aa6dea79767eac7608662ddd8f19b93066","0.578674716389042","No"
"0xe85b8ee2bf2816ea70a6f08a79c231cd6e827a79","333655.730868093","No"
"0xe8c060f8052e07423f71d445277c61ac5138a2e5","1E-18","No"
"0xe94dfe961f59a08fd8b1e3f9dabff95b00fb7c0e","0.464642124126913","No"
"0xeab72cedd5d723b0d23fc3ef6d61d163dc298c84","884026.275824769","No"
"0xeb8105502ba4e30701e1465da8a5be1e43f1e1a9","7535774.12860232","No"
"0xebcc2a813f1e93ce5a8716ffe8cb70dc903c8aa2","4627643.81418806","No"
"0xec641c2181b6a3b9f202645eb56adc652f4563bd","110051002.350697","No"
"0xed0ba00ca0f03590cb7daec6fd133b5c25ef68cc","2966971.53252173","No"
"0xed7dcd40fcccaedbcd1944da2ac10a058083c0e4","67097.3273529887","No"
"0xeda10bb85229d60ce2145cdb96fcd4b31b3dd2da","8107497.95420083","No"
"0xedb0afae088fe2a90fabba7be3febbf902c83998","10839988.5806019","No"
"0xedc776609c32f6c82d62732c98378531c3ad26e0","4018430.14867746","No"
"0xedd0e4018b807e8eb1670101572754155ad141e5","171401.173022129","No"
"0xeebc163d97bfc57d5ff73650166e7e78b40175af","5988531.00753679","No"
"0xef0468a8dfbf8364a79a97832cedbe79b90f3b3b","2632169.81627238","No"
"0xef53cc5f8ca95edd3bfa071cee52f14bd6203ff9","0.448944339149631","No"
"0xef7e70f08ec52f7d5c1da613eacfa428fa816a4c","98564552.0743568","No"
"0xef9d5d44ec70a4daabef90a791ec9aaff4bde688","89999511","No"
"0xefad689d5c75d5a911439c38fbc77c6f13993804","13497292.3959542","No"
"0xefcf15fd9e7277bc2a499a3035b568cbb9cc05ca","0.218420620020734","No"
"0xefd3cdb58f7ead1138acf230483d2425b227de60","51886399.6140015","No"
"0xefe7ab88a98105bf57d3e767872b0fbc14641744","0.641572232123715","No"
"0xf07cea1816fceb75180c2d16fb1aaee8e35554fe","2795576.0858988","No"
"0xf1c816f46d47869c63eb952b248024096e7ed6a1","13651208.7799651","No"
"0xf21f1da5875e83b11db7f025a93360f46b1c53bf","2100000","No"
"0xf2c15c8b380ac6b0e0d234727d3809a81daf21ee","2965583.32006566","No"
"0xf30984448daec5e96c568b1b7956162947cca141","57131987.9864077","No"
"0xf39ed790eca7bbe077da785b9f6520ce4cc60e2e","6137241.05138225","No"
"0xf463fa4560e322dd552bb50e5aa4640f4568ed97","13025555.45","No"
"0xf5885b66342e12ffcbf6bbef1af5b5b1de9798fa","30000000","No"
"0xf6f98f2f7b490c280ea7ddf4682db1d1ffd83e38","1114720.79727132","No"
"0xf73a80c487fa1e0841d5626177d6992509d2ccd6","7261166.35","No"
"0xf83e588816d6f3bfaf23c8be140631425c992745","1159215.59022745","No"
"0xf8823ac16fc0acb2d97ba50953cc54d037acd5ef","15374627.0260604","No"
"0xf88487dac9e937c2ac804d8b1ebc7b2fcf8c25b5","1005722.48217376","No"
"0xf8f30ae8fadb6682765434b050129837df5cc874","708443.19217334","No"
"0xf925b82f9f5614def871c74f468203d8101321c3","5956172.21091046","No"
"0xf946d74e7dfb0630485b17aeb5a1c510bc16c29c","14925414.7355465","No"
"0xfacd25f656504bd024657582503066c1387433c8","2837699.90286928","No"
"0xfcc409ff72dc508f10c8e66ff8c97bdf53ed4308","1425000","No"
"0xfed7a2147852f4a5253ba4ec5690f51ff2f682d7","2592728.87845111","No"
"0xfeddab626e0b19c7c2f361cc6a123b6a6eed52f3","1586391.19489376","No"
"0xfee805e7d59ba47bccdd65ccb0e36ac1d08883ed","4680647.99059266","No"
"0xff31326551317fe95f009f3c714b4978c345d4ae","228505333.160224","No"
"0xff544e24d956c00ed266770b9a89e9fb3d84b63d","11176217.6150563","No"
"0xffbad303b2b04b09344714df1b7b895088ad032e","2129932.88017811","No"
