"HolderAddress","Balance","PendingBalanceUpdate"
"0x5fbe4f165d0e81cbe2c0e8475b935c9ad9f00e61","0.875438780784195","No"
"0x609f9b5fd57f578df6bc89fc7c0e0d818bf6494a","0.255311563939394","No"
"0x60acebe613b49d89588b6c035d1cc0530d53fdb7","9457.51049678356","No"
"0x612c48611e471c91cc7293e51493a7633daf410f","188579.261800758","No"
"0x651f2f9bc2541b6beb4b13d8490ef1a318da449a","52732.0481661255","No"
"0x667a4012f0f6735c79c59defb14650ed6228a203","81780","No"
"0x6a8cc59ef199459cf91b3195d657ef93d06ea33f","64217.6677090822","No"
"0x6be2eb3cacad17c8c3cf8d6466a8209f969baaf8","17711.1955316054","No"
"0x6d0f32a80f26f72d57591e8af889a261dabe5cf0","188000","No"
"0x6f72a0e6c372fd5d7351bbc90be995f644733fab","199278.2234","No"
"0x7198cf986e2f0752a8fffa82a31589d1d35e6d6a","48669.1588153163","No"
"0x72750c58ec7d04d4a069b2a8453f56e7e5841f97","25782.5298228726","No"
"0x74ccc8a7bc7be48eab4100ae7252f819b5f0358d","30346.2102913075","No"
"0x76a80bb894b65c8b5fc29530d43c5d1fc54f2f99","6424.5286860996","No"
"0x77e7b2db73b7d57101d997c629fd8bb1781a3c8a","198998.034041072","No"
"0x788111b91c8673af1e5f0911eeb6f372c5108194","66350.1778382068","No"
"0x7b9e4f55ea0a30a1e86e9c11c6ec6fda13830022","0.593605435846766","No"
"0x7ed6a90ff438cfe822c8d8ddcb8e05295753f874","0.8","No"
"0x8123b1f8bffb50284f1712acbc01c48f86d97ff8","28745.9804685882","No"
"0x83b045a90c8f67b7734d3b0417ed20ed5933e67d","199074.816945598","No"
"0x88963f32278a03b7f1ab4fe2cd4fc1db8ab24b19","53993.7634647538","No"
"0x893239492ded1817bb746bdc35afe7c5093ca943","34368.525574542","No"
"0x89f86f3f90b7a8d18461348bcacb6ca12336f906","12032.4109131134","No"
"0x8a8c037fb294164833fadeda5cdd75539b0475fd","1880","No"
"0x8beababa0bb6710c0490436050b8c66b116e4a0a","135165.358509927","No"
"0x8c0a0ff65c975e874d52b9f0a207826709e48c42","30080","No"
"0x8c1a46baa20c43b7787f7a33956f64a6b58d0113","0.209610268662617","No"
"0x8f8f64003626a63dd6da390a50f431ad6ae51269","82927.2017647544","No"
"0x9024b138f4d7df2cb8bf1791dd17816ba975c879","8.531233E-12","No"
"0x937cea47da341e1d352e430135afa4e5d61a05c0","14275.5159055471","No"
"0x93f2823e231149c4f47333595432579991d4ed0d","100000","No"
"0x9626167fe54d3592c6ee4c6dd6dd04cd72ef6748","1.04917E-13","No"
"0x9728d838035c3da27b6e8c07de6f4d7ef4f7e06b","4790.62520077401","No"
"0x97bb13a54f6619e6f763ff4acb893848f16f9d24","1789.45095963091","No"
"0x97fa3a7c5caedb67ad4bf5f233c34b28f9ac590d","73050.6112743809","No"
"0x9a1e248e49ddfb17c96e737db440fe3319932664","60697.1744347041","No"
"0x9a6b018b34df814fa2d02089d23a187b3b711aae","102034.741323356","No"
"0x9a808915d6fc72b43aae44c418e2ad98daad1ac7","71649.336741187","No"
"0x9b002e8c5b41e3507a983b255252ccde673ae212","94000","No"
"0x9bd6c4017283eaafa711c0eb2472efc55e265ab3","14575.7262667786","No"
"0x9c3047b46c98f99eccc8cc772c50b109ae107ad9","24100.4479725151","No"
"0x9cc6f32a01f695d9911b20d47c60aa51301bcd45","19851.8653695793","No"
"0x9d8a484722cf471feabb0500f5f6d4bfb4a8cc82","69549.8724929347","No"
"0x9e139d1193a0f33d94653e985490cd844ed58020","145932.207795637","No"
"0x9f026918bbbbcb5efb30f8d9f1ac5222c8dae8be","11575.0801148833","No"
"0x9f4a83475ef57f70c1a7754c3b381479626900ea","72021.2894217378","No"
"0x9f581ba9ad6d55a20e25df9a70068bb073fdd309","199186","No"
"0x9faf5ba6bd97b92f2e4a02363735b03d0476ce43","3653.07339190751","No"
"0x9fff3be9e370545688a283babc09992216cd616f","4000","No"
"0xa0ba58a8f01f9c792020a5efb8f3246dd2ad48f8","75106.94","No"
"0xa134410365c51cc74b758dd73a01c6f6cbe7f7a7","28293.1702838511","No"
"0xa287e97a13502caa16b1accc20ea32f5f20979cd","34718.2662464006","No"
"0xa2e5269fab7ac5fad97a5dc53704006b0782c43e","17780.3998962442","No"
"0xa306219f74310725e1eb1814228f82b17fa8f0b3","81242.9909676811","No"
"0xa3366e2ad9782a371a29a7c9f3a0055511f24485","39594.8723053929","No"
"0xa3706c76636e0095bae9bb18f340d9c6989ebce3","14837.5679846161","No"
"0xa3bbea0a9d45f6921eab50b7056a7970cb9fc02f","2136168.32618268","No"
"0xa45f9e51679c5a6825eadb0e93de568042fddb4e","23500","No"
"0xa559df87f0c7f2f344e63fc8e50f8996f9c4542c","98154.92828832","No"
"0xabec673d63168db21593b3f2ec5afef293de9548","15475.1008534806","No"
"0xade8aff0ed3b9a1efb9456374e80ca9d97a2cc5b","47596.4352090685","No"
"0xb2f366ce67ff9f7b616291b6d85d073c30782ecb","0.198219504675819","No"
"0xb504c2a80d69ee6e86408408a90453bdfe856ddd","0.0600000000019887","No"
"0xb919decbaae13b836d15fbbf9c6af580c23d58f9","169200","No"
"0xb921b355dd3916ad7802c4cb902dab780d2a25f5","1.310548E-12","No"
"0xba098e1b866953f22d916bec7db34dddd070c755","990","No"
"0xbae4b57a4bd9f048441edac37864c3e171e822da","55443.963931206","No"
"0xbe16b8cf6cf8fb569b48957facc324fc509eb779","136111.319178364","No"
"0xc0d4499a3e452bed3ce794c2360916452bfbf6a5","24364.1389451003","No"
"0xc19e1d4e721c52dc967344b0efc91224b765b4e5","128904.267169126","No"
"0xc1eae33998ab8cef2bc51b15daec021bfe881749","26494.3937965224","No"
"0xc22a0e46f26bbe8205f8035f261da85619ac3f6e","93999.06","No"
"0xc2d588d68b9289d4698a003c95ba0979973c9961","3640.79520082663","No"
"0xc3025141d381e1dec0317f820cbbd7088f089822","4.34000000000003","No"
"0xc461b39bff3a36433c8b2382be65852d8c17d669","31111.3909531238","No"
"0xc463fd863d481f74e1e91687fe56b4d5a0c233ad","0.698979998982238","No"
"0xc471b3afd8ecb61c8fa4dd94bc285fec809adf39","18146.7343869557","No"
"0xc47288e5d059142b2df593c9ec765648ba393233","6844.5943249046","No"
"0xc4e0bb2835a01094fadd2023c8e7e6c453ea8ba1","3703.11594611038","No"
"0xc95bcc127c9cbcd84eab0b23f16618a8bcb8bf3c","3.629E-14","No"
"0xcba4af667a6a2efb6f4fa0b0297898b6ff6864ad","8014.94781531307","No"
"0xcbcc21bd76175e1e79724152d3edf0f42d9d490f","3960","No"
"0xd42652b8a354c1513441268628ca1e85078bf34a","155099.0788","No"
"0xd74a0d55eab965500f83138e09edf7cb2aa6f8ab","68813.8471489092","No"
"0xdc1d18df7182b285a69502ab7c08d9a2aa2bdfae","0.495239280110834","No"
"0xdcdf0feeede933ceafc6131b663f1ee210ac61ae","0.984020849936092","No"
"0xe066cc5b825b6ed4e719ca6eb9357d475d0ef5b0","4769.59287232875","No"
"0xe0e1812fe2a1a1f284b514a5b21b862a4d452864","5802.04415731644","No"
"0xe2cf5fffafa0f6e07bebeaac69895ea222d290e5","26674.0387933424","No"
"0xe3f7b0dff7b323956a19fff00471c2bca8174eaa","64202.94","No"
"0xe47a82d0e4570dcd943c2be28e4972e1a74cdff1","18731.3316049262","No"
"0xe4c0f3a55147bbbc2f33898a4ffb1cd3735952b0","100000","No"
"0xe95b3f559b9da49fbc3f95976a76d91168d854f8","0.363351354869956","No"
"0xe9d8b75d049701ce7a27c541ad5ca65c97b5d9cd","10329.1176784746","No"
"0xebcc2a813f1e93ce5a8716ffe8cb70dc903c8aa2","7777.98347918077","No"
"0xed2751c932d0b595e9ddfb46ba6e971bed18708c","2.12891E-13","No"
"0xee432a0485cd75bf896605a30d0d5ccb885da30c","89781.7293874213","No"
"0xeff6ef6c54a3729a2ad80687e0e44ba168413245","14627.8810761575","No"
"0xf3bfa6963ce2b6aae0d4a9ae231e70775db65ff2","91861.5246974796","No"
"0xf4c94250ceac58e970200704cfded4bf50796ce2","0.581457209088978","No"
"0xf56250e8557497cdaadcfee9e578a60d66f55bb8","97985.0553372004","No"
"0xf78bf184a264344c1eef0997b9547ef648b25fdb","197906.532310767","No"
"0xf7c8133baea3313993b3c476c016aa869c991679","50806.4353798557","No"
"0xf83e588816d6f3bfaf23c8be140631425c992745","75306.0270625013","No"
"0xf8b44c44c8f900f4bfdd8ba80f711495530afce0","35817.3661141206","No"
"0xf9b2624a0d0ae1432fcc76d8ef259d554d573eb5","16338.5607068639","No"
"0xfe6313dd230e85f3e24386a12028ee1a296e701e","24077.0494030471","No"
"0xfee069692c5a48ede946900ad8ddc13e76ca2f3f","16892.0205068817","No"
"0xffba6b8fcdfc42e7310d065023456d45b2c34471","0.301725199299178","No"
